"","dec","condtn","order","race","age","int_corr","career_c.x","income","attr1_1","sinc1_1","intel1_1","fun1_1","amb1_1","shar1_1","wave","age_o","race_o","income_o","goal","date","go_out","career_c.y","sports","tvsports","exercise","dining","museums","art","hiking","gaming","clubbing","reading","tv","theater","movies","concerts","music","shopping","yoga"
"644",1,2,1,4,29,0.1,7,46138,25,20,15,25,10,5,15,29,4,41191,3,6,2,7,9,7,9,9,8,8,5,1,5,6,9,4,9,8,7,7,4
"645",1,2,9,4,29,0.17,7,46138,25,20,15,25,10,5,15,29,4,41191,2,5,3,10,8,5,7,9,10,10,3,3,7,6,7,10,10,5,6,6,3
"646",0,2,5,4,29,0.34,7,46138,25,20,15,25,10,5,15,29,4,78704,2,5,3,2,7,5,8,10,10,10,10,6,8,9,6,10,10,8,10,9,8
"647",1,2,2,4,29,0.17,7,46138,25,20,15,25,10,5,15,29,4,47005,2,4,2,3,7,4,8,7,3,3,5,3,4,7,6,6,7,6,6,6,4
"648",1,2,17,4,29,-0.41,7,46138,25,20,15,25,10,5,15,29,4,50501,2,7,2,6,3,8,7,10,10,10,7,7,7,10,9,10,10,10,10,7,7
"649",0,2,8,2,22,0.33,7,46138,20,25,20,15,5,15,15,22,2,41191,2,7,4,6,7,8,8,8,5,5,3,1,5,5,7,7,10,9,9,9,9
"650",0,2,3,2,22,-0.09,7,46138,20,25,20,15,5,15,15,22,2,52010,2,7,3,6,6,5,10,10,9,9,6,8,3,8,10,8,10,9,9,9,1
"651",1,2,12,2,22,0.37,7,46138,20,25,20,15,5,15,15,22,2,41191,3,6,2,7,9,7,9,9,8,8,5,1,5,6,9,4,9,8,7,7,4
"652",1,2,2,2,22,0.21,7,46138,20,25,20,15,5,15,15,22,2,41191,2,5,3,10,8,5,7,9,10,10,3,3,7,6,7,10,10,5,6,6,3
"653",1,2,17,2,22,-0.1,7,46138,20,25,20,15,5,15,15,22,2,41191,2,7,2,3,5,5,8,8,6,6,4,3,8,7,7,8,8,7,7,8,2
"654",0,2,14,2,22,-0.02,7,46138,20,25,20,15,5,15,15,22,2,50725,1,4,1,6,8,1,6,8,6,7,9,1,9,9,1,3,5,5,5,4,2
"655",1,2,15,2,22,0.01,7,46138,20,25,20,15,5,15,15,22,2,33906,3,4,2,6,3,4,4,10,8,8,6,1,8,9,3,10,10,7,9,7,8
"656",1,2,9,2,23,0.04,7,46138,25,14,25,25,3,8,15,23,2,31809,2,7,2,7,4,4,6,7,8,8,7,2,2,6,7,7,9,6,6,3,5
"657",0,2,6,2,23,-0.16,7,46138,25,14,25,25,3,8,15,23,2,41191,2,7,4,6,7,8,8,8,5,5,3,1,5,5,7,7,10,9,9,9,9
"658",1,2,1,2,23,-0.16,7,46138,25,14,25,25,3,8,15,23,2,52010,2,7,3,6,6,5,10,10,9,9,6,8,3,8,10,8,10,9,9,9,1
"659",1,2,18,2,23,0.11,7,46138,25,14,25,25,3,8,15,23,2,41191,2,5,3,10,8,5,7,9,10,10,3,3,7,6,7,10,10,5,6,6,3
"660",1,2,14,2,23,0.42,7,46138,25,14,25,25,3,8,15,23,2,78704,2,5,3,2,7,5,8,10,10,10,10,6,8,9,6,10,10,8,10,9,8
"661",1,2,4,2,23,-0.05,7,46138,25,14,25,25,3,8,15,23,2,52805,2,3,1,1,7,8,5,8,7,7,10,2,1,10,7,8,8,10,10,7,8
"662",1,2,2,2,23,0.37,7,46138,25,14,25,25,3,8,15,23,2,41191,6,4,3,2,6,1,6,10,6,6,8,1,4,10,6,8,8,8,8,4,6
"663",1,2,12,2,23,0.85,7,46138,25,14,25,25,3,8,15,23,2,50725,1,4,1,6,8,1,6,8,6,7,9,1,9,9,1,3,5,5,5,4,2
"664",1,2,17,2,23,0.18,7,46138,25,14,25,25,3,8,15,23,2,49409,5,4,3,6,4,3,3,9,10,9,9,1,3,10,6,8,10,5,10,7,7
"665",0,2,13,2,23,0.23,7,46138,25,14,25,25,3,8,15,23,2,33906,3,4,2,6,3,4,4,10,8,8,6,1,8,9,3,10,10,7,9,7,8
"666",0,2,17,1,30,0.27,9,55080,30,25,20,15,5,5,15,30,1,41191,2,7,4,6,7,8,8,8,5,5,3,1,5,5,7,7,10,9,9,9,9
"667",0,2,18,1,30,0.44,9,55080,30,25,20,15,5,5,15,30,1,41191,5,4,1,6,5,5,5,7,8,8,6,5,6,9,6,4,8,7,8,8,7
"668",0,2,9,1,30,0.79,9,55080,30,25,20,15,5,5,15,30,1,75347,2,7,2,3,1,3,5,8,7,7,2,5,7,8,8,9,9,8,8,8,3
"669",0,2,4,1,30,0.18,9,55080,30,25,20,15,5,5,15,30,1,47005,2,4,2,3,7,4,8,7,3,3,5,3,4,7,6,6,7,6,6,6,4
"670",1,2,5,1,30,0.17,9,55080,30,25,20,15,5,5,15,30,1,50725,1,4,1,6,8,1,6,8,6,7,9,1,9,9,1,3,5,5,5,4,2
"671",0,2,14,1,30,0.4,9,55080,30,25,20,15,5,5,15,30,1,45736,2,4,2,6,3,1,4,9,8,8,10,1,1,10,6,9,9,8,7,7,2
"672",1,2,5,4,27,0.13,7,46138,20,20,20,20,20,0,15,27,4,41191,2,7,4,6,7,8,8,8,5,5,3,1,5,5,7,7,10,9,9,9,9
"673",0,2,6,4,27,0.07,7,46138,20,20,20,20,20,0,15,27,4,41191,5,4,1,6,5,5,5,7,8,8,6,5,6,9,6,4,8,7,8,8,7
"674",1,2,18,4,27,0.32,7,46138,20,20,20,20,20,0,15,27,4,52010,2,7,3,6,6,5,10,10,9,9,6,8,3,8,10,8,10,9,9,9,1
"675",1,2,17,4,27,0.16,7,46138,20,20,20,20,20,0,15,27,4,41191,2,5,3,10,8,5,7,9,10,10,3,3,7,6,7,10,10,5,6,6,3
"676",1,2,14,4,27,0.19,7,46138,20,20,20,20,20,0,15,27,4,41191,2,7,2,3,5,5,8,8,6,6,4,3,8,7,7,8,8,7,7,8,2
"677",0,2,1,4,27,0.56,7,46138,20,20,20,20,20,0,15,27,4,41191,6,4,3,2,6,1,6,10,6,6,8,1,4,10,6,8,8,8,8,4,6
"678",1,2,16,4,27,0.41,7,46138,20,20,20,20,20,0,15,27,4,49409,5,4,3,6,4,3,3,9,10,9,9,1,3,10,6,8,10,5,10,7,7
"679",1,2,4,4,27,0.29,7,46138,20,20,20,20,20,0,15,27,4,65693,1,7,1,6,3,2,3,5,9,9,4,3,4,9,6,7,8,7,7,5,4
"680",0,2,2,4,27,0.39,7,46138,20,20,20,20,20,0,15,27,4,45736,2,4,2,6,3,1,4,9,8,8,10,1,1,10,6,9,9,8,7,7,2
"681",0,2,18,2,24,0.39,6,46138,30,15,15,15,15,10,15,24,2,41191,2,7,4,6,7,8,8,8,5,5,3,1,5,5,7,7,10,9,9,9,9
"682",0,2,1,2,24,0.6,6,46138,30,15,15,15,15,10,15,24,2,41191,5,4,1,6,5,5,5,7,8,8,6,5,6,9,6,4,8,7,8,8,7
"683",0,2,13,2,24,0.64,6,46138,30,15,15,15,15,10,15,24,2,52010,2,7,3,6,6,5,10,10,9,9,6,8,3,8,10,8,10,9,9,9,1
"684",1,2,12,2,24,0.44,6,46138,30,15,15,15,15,10,15,24,2,41191,2,5,3,10,8,5,7,9,10,10,3,3,7,6,7,10,10,5,6,6,3
"685",0,2,10,2,24,0.3,6,46138,30,15,15,15,15,10,15,24,2,75347,2,7,2,3,1,3,5,8,7,7,2,5,7,8,8,9,9,8,8,8,3
"686",0,2,16,2,24,0.7,6,46138,30,15,15,15,15,10,15,24,2,52805,2,3,1,1,7,8,5,8,7,7,10,2,1,10,7,8,8,10,10,7,8
"687",0,2,7,2,24,0.54,6,46138,30,15,15,15,15,10,15,24,2,33906,3,4,2,6,3,4,4,10,8,8,6,1,8,9,3,10,10,7,9,7,8
"688",0,2,2,2,24,0.43,6,46138,30,15,15,15,15,10,15,24,2,50501,2,7,2,6,3,8,7,10,10,10,7,7,7,10,9,10,10,10,10,7,7
"689",0,2,16,3,24,0.29,9,46138,20,10,20,20,10,20,15,24,3,41191,2,7,4,6,7,8,8,8,5,5,3,1,5,5,7,7,10,9,9,9,9
"690",1,2,10,3,24,0.34,9,46138,20,10,20,20,10,20,15,24,3,41191,2,5,3,10,8,5,7,9,10,10,3,3,7,6,7,10,10,5,6,6,3
"691",0,2,8,3,24,-0.01,9,46138,20,10,20,20,10,20,15,24,3,75347,2,7,2,3,1,3,5,8,7,7,2,5,7,8,8,9,9,8,8,8,3
"692",0,2,3,3,24,0.14,9,46138,20,10,20,20,10,20,15,24,3,47005,2,4,2,3,7,4,8,7,3,3,5,3,4,7,6,6,7,6,6,6,4
"693",0,2,15,3,24,0.25,9,46138,20,10,20,20,10,20,15,24,3,65693,1,7,1,6,3,2,3,5,9,9,4,3,4,9,6,7,8,7,7,5,4
"694",0,2,13,3,24,0.15,9,46138,20,10,20,20,10,20,15,24,3,45736,2,4,2,6,3,1,4,9,8,8,10,1,1,10,6,9,9,8,7,7,2
"695",0,2,10,2,23,0.19,2,46138,20,15,20,20,10,15,15,23,2,31809,2,7,2,7,4,4,6,7,8,8,7,2,2,6,7,7,9,6,6,3,5
"696",1,2,8,2,23,0.36,2,46138,20,15,20,20,10,15,15,23,2,41191,5,4,1,6,5,5,5,7,8,8,6,5,6,9,6,4,8,7,8,8,7
"697",1,2,15,2,23,0.47,2,46138,20,15,20,20,10,15,15,23,2,78704,2,5,3,2,7,5,8,10,10,10,10,6,8,9,6,10,10,8,10,9,8
"698",0,2,12,2,23,-0.04,2,46138,20,15,20,20,10,15,15,23,2,47005,2,4,2,3,7,4,8,7,3,3,5,3,4,7,6,6,7,6,6,6,4
"699",0,2,13,2,23,0.55,2,46138,20,15,20,20,10,15,15,23,2,50725,1,4,1,6,8,1,6,8,6,7,9,1,9,9,1,3,5,5,5,4,2
"700",0,2,8,2,27,-0.19,7,55080,20,20,20,20,10,10,15,27,2,52010,2,7,3,6,6,5,10,10,9,9,6,8,3,8,10,8,10,9,9,9,1
"701",0,2,17,2,27,-0.2,7,55080,20,20,20,20,10,10,15,27,2,41191,3,6,2,7,9,7,9,9,8,8,5,1,5,6,9,4,9,8,7,7,4
"702",1,2,3,2,27,-0.35,7,55080,20,20,20,20,10,10,15,27,2,78704,2,5,3,2,7,5,8,10,10,10,10,6,8,9,6,10,10,8,10,9,8
"703",0,2,18,2,27,0.21,7,55080,20,20,20,20,10,10,15,27,2,47005,2,4,2,3,7,4,8,7,3,3,5,3,4,7,6,6,7,6,6,6,4
"704",0,2,12,2,27,-0.5,7,55080,20,20,20,20,10,10,15,27,2,65693,1,7,1,6,3,2,3,5,9,9,4,3,4,9,6,7,8,7,7,5,4
"705",0,2,15,2,27,-0.41,7,55080,20,20,20,20,10,10,15,27,2,50501,2,7,2,6,3,8,7,10,10,10,7,7,7,10,9,10,10,10,10,7,7
"706",0,2,4,2,34,0.51,7,80006,35,15,15,25,10,0,15,34,2,41191,2,7,4,6,7,8,8,8,5,5,3,1,5,5,7,7,10,9,9,9,9
"707",0,2,5,2,34,0.41,7,80006,35,15,15,25,10,0,15,34,2,41191,5,4,1,6,5,5,5,7,8,8,6,5,6,9,6,4,8,7,8,8,7
"708",1,2,17,2,34,0.37,7,80006,35,15,15,25,10,0,15,34,2,52010,2,7,3,6,6,5,10,10,9,9,6,8,3,8,10,8,10,9,9,9,1
"709",0,2,9,2,34,0.35,7,80006,35,15,15,25,10,0,15,34,2,47005,2,4,2,3,7,4,8,7,3,3,5,3,4,7,6,6,7,6,6,6,4
"710",0,2,10,2,34,0.11,7,80006,35,15,15,25,10,0,15,34,2,50725,1,4,1,6,8,1,6,8,6,7,9,1,9,9,1,3,5,5,5,4,2
"711",0,2,11,2,34,0.46,7,80006,35,15,15,25,10,0,15,34,2,33906,3,4,2,6,3,4,4,10,8,8,6,1,8,9,3,10,10,7,9,7,8
"712",0,2,6,2,27,-0.03,7,46138,75,5,5,5,5,5,15,27,2,31809,2,7,2,7,4,4,6,7,8,8,7,2,2,6,7,7,9,6,6,3,5
"713",0,2,16,2,27,0.19,7,46138,75,5,5,5,5,5,15,27,2,52010,2,7,3,6,6,5,10,10,9,9,6,8,3,8,10,8,10,9,9,9,1
"714",1,2,7,2,27,0.33,7,46138,75,5,5,5,5,5,15,27,2,41191,3,6,2,7,9,7,9,9,8,8,5,1,5,6,9,4,9,8,7,7,4
"715",1,2,15,2,27,0.14,7,46138,75,5,5,5,5,5,15,27,2,41191,2,5,3,10,8,5,7,9,10,10,3,3,7,6,7,10,10,5,6,6,3
"716",0,2,8,2,27,0.08,7,46138,75,5,5,5,5,5,15,27,2,47005,2,4,2,3,7,4,8,7,3,3,5,3,4,7,6,6,7,6,6,6,4
"717",1,2,1,2,27,0.04,7,46138,75,5,5,5,5,5,15,27,2,52805,2,3,1,1,7,8,5,8,7,7,10,2,1,10,7,8,8,10,10,7,8
"718",0,2,17,2,27,-0.19,7,46138,75,5,5,5,5,5,15,27,2,41191,6,4,3,2,6,1,6,10,6,6,8,1,4,10,6,8,8,8,8,4,6
"719",1,2,14,2,27,-0.27,7,46138,75,5,5,5,5,5,15,27,2,49409,5,4,3,6,4,3,3,9,10,9,9,1,3,10,6,8,10,5,10,7,7
"720",0,2,15,2,26,0.35,8,46138,10,10,30,30,5,15,15,26,2,52010,2,7,3,6,6,5,10,10,9,9,6,8,3,8,10,8,10,9,9,9,1
"721",0,2,10,2,26,-0.14,8,46138,10,10,30,30,5,15,15,26,2,78704,2,5,3,2,7,5,8,10,10,10,10,6,8,9,6,10,10,8,10,9,8
"722",0,2,12,2,26,0.26,8,46138,10,10,30,30,5,15,15,26,2,75347,2,7,2,3,1,3,5,8,7,7,2,5,7,8,8,9,9,8,8,8,3
"723",0,2,16,2,26,0.17,8,46138,10,10,30,30,5,15,15,26,2,41191,6,4,3,2,6,1,6,10,6,6,8,1,4,10,6,8,8,8,8,4,6
"724",0,2,9,2,26,0.07,8,46138,10,10,30,30,5,15,15,26,2,33906,3,4,2,6,3,4,4,10,8,8,6,1,8,9,3,10,10,7,9,7,8
"725",1,2,11,2,29,-0.15,7,55080,95,1,1,1,1,1,15,29,2,41191,2,7,4,6,7,8,8,8,5,5,3,1,5,5,7,7,10,9,9,9,9
"726",1,2,6,2,29,-0.03,7,55080,95,1,1,1,1,1,15,29,2,52010,2,7,3,6,6,5,10,10,9,9,6,8,3,8,10,8,10,9,9,9,1
"727",1,2,5,2,29,-0.32,7,55080,95,1,1,1,1,1,15,29,2,41191,2,5,3,10,8,5,7,9,10,10,3,3,7,6,7,10,10,5,6,6,3
"728",1,2,1,2,29,-0.49,7,55080,95,1,1,1,1,1,15,29,2,78704,2,5,3,2,7,5,8,10,10,10,10,6,8,9,6,10,10,8,10,9,8
"729",1,2,3,2,29,-0.57,7,55080,95,1,1,1,1,1,15,29,2,75347,2,7,2,3,1,3,5,8,7,7,2,5,7,8,8,9,9,8,8,8,3
"730",1,2,7,2,29,-0.03,7,55080,95,1,1,1,1,1,15,29,2,41191,6,4,3,2,6,1,6,10,6,6,8,1,4,10,6,8,8,8,8,4,6
"731",1,2,10,2,29,-0.51,7,55080,95,1,1,1,1,1,15,29,2,65693,1,7,1,6,3,2,3,5,9,9,4,3,4,9,6,7,8,7,7,5,4
"732",1,2,8,2,29,-0.26,7,55080,95,1,1,1,1,1,15,29,2,45736,2,4,2,6,3,1,4,9,8,8,10,1,1,10,6,9,9,8,7,7,2
"733",1,2,13,2,29,-0.56,7,55080,95,1,1,1,1,1,15,29,2,50501,2,7,2,6,3,8,7,10,10,10,7,7,7,10,9,10,10,10,10,7,7
"734",1,2,7,2,31,0.53,7,52318,10,20,40,10,10,10,15,31,2,31809,2,7,2,7,4,4,6,7,8,8,7,2,2,6,7,7,9,6,6,3,5
"735",1,2,4,2,31,0.16,7,52318,10,20,40,10,10,10,15,31,2,41191,2,7,4,6,7,8,8,8,5,5,3,1,5,5,7,7,10,9,9,9,9
"736",1,2,8,2,31,0.17,7,52318,10,20,40,10,10,10,15,31,2,41191,3,6,2,7,9,7,9,9,8,8,5,1,5,6,9,4,9,8,7,7,4
"737",1,2,16,2,31,0.49,7,52318,10,20,40,10,10,10,15,31,2,41191,2,5,3,10,8,5,7,9,10,10,3,3,7,6,7,10,10,5,6,6,3
"738",1,2,13,2,31,0.48,7,52318,10,20,40,10,10,10,15,31,2,41191,2,7,2,3,5,5,8,8,6,6,4,3,8,7,7,8,8,7,7,8,2
"739",1,2,10,2,31,0.37,7,52318,10,20,40,10,10,10,15,31,2,50725,1,4,1,6,8,1,6,8,6,7,9,1,9,9,1,3,5,5,5,4,2
"740",1,2,15,2,31,0.62,7,52318,10,20,40,10,10,10,15,31,2,49409,5,4,3,6,4,3,3,9,10,9,9,1,3,10,6,8,10,5,10,7,7
"741",1,2,11,2,31,0.7,7,52318,10,20,40,10,10,10,15,31,2,33906,3,4,2,6,3,4,4,10,8,8,6,1,8,9,3,10,10,7,9,7,8
"742",1,2,6,2,31,0.64,7,52318,10,20,40,10,10,10,15,31,2,50501,2,7,2,6,3,8,7,10,10,10,7,7,7,10,9,10,10,10,10,7,7
"743",1,1,5,2,26,0.44,7,31632,30,25,20,10,10,5,16,26,2,52586,6,7,2,1,2,2,5,9,7,8,6,5,6,10,8,8,10,7,9,7,7
"744",0,1,1,2,26,0.13,7,31632,30,25,20,10,10,5,16,26,2,78704,1,4,3,11,1,1,1,8,5,5,1,5,5,5,8,10,10,5,10,10,5
"745",0,1,1,2,30,0.58,7,46138,30,20,30,10,5,5,16,30,2,41191,1,5,3,3,6,1,4,5,8,8,8,3,5,7,2,6,7,7,6,3,8
"746",1,1,2,2,30,-0.19,7,46138,30,20,30,10,5,5,16,30,2,78704,1,4,3,11,1,1,1,8,5,5,1,5,5,5,8,10,10,5,10,10,5
"747",0,1,2,4,24,-0.55,2,46138,17,16,17,17,17,16,16,24,4,41191,1,5,3,3,6,1,4,5,8,8,8,3,5,7,2,6,7,7,6,3,8
"748",0,1,6,4,24,-0.3,2,46138,17,16,17,17,17,16,16,24,4,29236,4,2,1,11,6,2,5,8,5,6,5,2,9,9,8,9,9,6,6,4,7
"749",1,1,3,2,24,0.55,13,46138,25,7,35,20,8,5,16,24,2,62844,6,4,1,3,4,1,8,8,7,6,6,1,8,7,8,5,7,5,10,4,3
"750",1,1,1,4,27,0.58,7,35224,60,10,10,10,10,0,16,27,4,52586,6,7,2,1,2,2,5,9,7,8,6,5,6,10,8,8,10,7,9,7,7
"751",1,1,5,4,27,0.63,7,35224,60,10,10,10,10,0,16,27,4,31486,5,4,2,11,8,4,5,10,8,8,7,4,3,9,7,8,7,4,5,6,4
"752",0,2,5,2,21,0.59,1,46138,35,5,30,20,5,5,17,21,2,65498,1,6,2,2,10,10,10,6,3,2,4,2,4,4,8,9,9,8,8,5,4
"753",0,2,6,2,21,0.45,1,46138,35,5,30,20,5,5,17,21,2,41191,2,7,3,7,10,9,7,10,10,10,10,5,4,10,7,7,5,8,10,10,3
"754",0,2,1,2,21,0.11,1,46138,35,5,30,20,5,5,17,21,2,22669,2,6,3,6,3,3,8,8,8,8,8,1,6,7,5,7,8,5,5,5,3
"755",0,2,2,2,21,0.18,1,46138,35,5,30,20,5,5,17,21,2,81266,1,4,2,15,4,2,9,6,3,3,3,2,7,2,6,2,2,4,7,8,4
"756",0,2,10,2,21,0.38,1,46138,35,5,30,20,5,5,17,21,2,42651,2,3,2,2,8,4,8,9,8,9,6,1,7,9,6,4,9,9,9,6,6
"757",1,2,7,2,24,0.4,1,46138,35,10,25,20,5,5,17,24,2,47556,1,4,1,11,3,1,8,9,5,5,8,4,7,6,5,7,9,10,9,8,3
"758",1,2,4,2,25,-0.06,1,46138,40,10,0,45,0,5,17,25,2,41191,2,7,3,7,10,9,7,10,10,10,10,5,4,10,7,7,5,8,10,10,3
"759",1,2,10,2,25,0.35,1,46138,40,10,0,45,0,5,17,25,2,81266,1,4,2,15,4,2,9,6,3,3,3,2,7,2,6,2,2,4,7,8,4
"760",0,2,10,3,27,0.14,9,27794,30,25,10,20,0,15,17,27,3,41191,2,7,3,7,10,9,7,10,10,10,10,5,4,10,7,7,5,8,10,10,3
"761",0,2,1,3,27,0.23,9,27794,30,25,10,20,0,15,17,27,3,60000,4,6,3,11,2,2,2,10,10,10,7,1,6,6,4,9,8,8,7,5,5
"762",1,2,7,3,27,-0.02,9,27794,30,25,10,20,0,15,17,27,3,41191,1,6,1,1,8,5,9,10,8,7,8,5,1,9,10,8,10,6,10,10,4
"763",0,2,2,3,27,0.35,9,27794,30,25,10,20,0,15,17,27,3,29746,1,4,1,11,6,7,7,8,9,9,8,5,6,9,7,10,10,10,10,5,6
"764",0,2,4,3,27,0.59,9,27794,30,25,10,20,0,15,17,27,3,42651,2,3,2,2,8,4,8,9,8,9,6,1,7,9,6,4,9,9,9,6,6
"765",0,2,10,2,26,-0.03,7,41737,50,10,10,30,0,0,17,26,2,41191,2,7,3,7,10,9,7,10,10,10,10,5,4,10,7,7,5,8,10,10,3
"766",0,2,1,2,26,-0.23,7,41737,50,10,10,30,0,0,17,26,2,60000,4,6,3,11,2,2,2,10,10,10,7,1,6,6,4,9,8,8,7,5,5
"767",0,2,7,2,26,0.11,7,41737,50,10,10,30,0,0,17,26,2,41191,1,6,1,1,8,5,9,10,8,7,8,5,1,9,10,8,10,6,10,10,4
"768",0,2,3,2,26,-0.22,7,41737,50,10,10,30,0,0,17,26,2,47556,1,4,1,11,3,1,8,9,5,5,8,4,7,6,5,7,9,10,9,8,3
"769",0,2,9,2,30,-0.06,9,90225,40,12,18,12,6,12,17,30,2,41191,2,7,3,7,10,9,7,10,10,10,10,5,4,10,7,7,5,8,10,10,3
"770",0,2,7,2,30,0.15,9,90225,40,12,18,12,6,12,17,30,2,41191,1,7,2,1,5,5,6,9,8,8,3,2,9,9,1,8,7,9,9,10,10
"771",0,2,2,2,30,0.39,9,90225,40,12,18,12,6,12,17,30,2,47556,1,4,1,11,3,1,8,9,5,5,8,4,7,6,5,7,9,10,9,8,3
"772",1,2,4,3,28,0.14,7,46138,30,20,25,15,10,0,17,28,3,65498,1,6,2,2,10,10,10,6,3,2,4,2,4,4,8,9,9,8,8,5,4
"773",1,2,6,3,28,0.32,7,46138,30,20,25,15,10,0,17,28,3,60000,4,6,3,11,2,2,2,10,10,10,7,1,6,6,4,9,8,8,7,5,5
"774",1,2,1,3,28,0.28,7,46138,30,20,25,15,10,0,17,28,3,81266,1,4,2,15,4,2,9,6,3,3,3,2,7,2,6,2,2,4,7,8,4
"775",1,2,2,3,28,0.32,7,46138,30,20,25,15,10,0,17,28,3,41191,1,6,1,1,8,5,9,10,8,7,8,5,1,9,10,8,10,6,10,10,4
"776",1,2,8,3,28,0.28,7,46138,30,20,25,15,10,0,17,28,3,47556,1,4,1,11,3,1,8,9,5,5,8,4,7,6,5,7,9,10,9,8,3
"777",0,2,6,4,26,0.49,7,46138,15,30,25,20,0,10,17,26,4,65498,1,6,2,2,10,10,10,6,3,2,4,2,4,4,8,9,9,8,8,5,4
"778",0,2,1,4,26,0.49,7,46138,15,30,25,20,0,10,17,26,4,42651,2,3,2,2,8,4,8,9,8,9,6,1,7,9,6,4,9,9,9,6,6
"779",1,2,2,2,22,-0.42,7,55080,25,15,25,25,5,5,17,22,2,65498,1,6,2,2,10,10,10,6,3,2,4,2,4,4,8,9,9,8,8,5,4
"780",0,2,4,2,22,0.69,7,55080,25,15,25,25,5,5,17,22,2,60000,4,6,3,11,2,2,2,10,10,10,7,1,6,6,4,9,8,8,7,5,5
"781",1,2,5,2,22,0.41,7,55080,25,15,25,25,5,5,17,22,2,29746,1,4,1,11,6,7,7,8,9,9,8,5,6,9,7,10,10,10,10,5,6
"782",1,2,7,2,22,0.5,7,55080,25,15,25,25,5,5,17,22,2,42651,2,3,2,2,8,4,8,9,8,9,6,1,7,9,6,4,9,9,9,6,6
"783",1,2,7,6,23,0.44,1,52280,55,2,1,40,1,1,17,23,6,22669,2,6,3,6,3,3,8,8,8,8,8,1,6,7,5,7,8,5,5,5,3
"784",1,2,8,6,23,-0.12,1,52280,55,2,1,40,1,1,17,23,6,81266,1,4,2,15,4,2,9,6,3,3,3,2,7,2,6,2,2,4,7,8,4
"785",1,2,10,6,23,0.01,1,52280,55,2,1,40,1,1,17,23,6,41191,1,7,2,1,5,5,6,9,8,8,3,2,9,9,1,8,7,9,9,10,10
"786",1,2,9,6,23,0.78,1,52280,55,2,1,40,1,1,17,23,6,41191,1,6,1,1,8,5,9,10,8,7,8,5,1,9,10,8,10,6,10,10,4
"787",1,2,3,2,25,-0.1,9,46138,50,5,5,5,5,30,17,25,2,81266,1,4,2,15,4,2,9,6,3,3,3,2,7,2,6,2,2,4,7,8,4
"788",1,2,1,2,25,0.21,9,46138,50,5,5,5,5,30,17,25,2,42651,2,3,2,2,8,4,8,9,8,9,6,1,7,9,6,4,9,9,9,6,6
"789",1,2,10,4,30,0.44,7,46138,20,40,5,20,5,10,17,30,4,29746,1,4,1,11,6,7,7,8,9,9,8,5,6,9,7,10,10,10,10,5,6
"790",1,2,2,4,30,0.22,7,46138,20,40,5,20,5,10,17,30,4,42651,2,3,2,2,8,4,8,9,8,9,6,1,7,9,6,4,9,9,9,6,6
"791",1,2,10,4,29,0.21,7,46138,35,30,25,5,0,5,17,29,4,65498,1,6,2,2,10,10,10,6,3,2,4,2,4,4,8,9,9,8,8,5,4
"792",0,2,6,4,29,0.19,7,46138,35,30,25,5,0,5,17,29,4,22669,2,6,3,6,3,3,8,8,8,8,8,1,6,7,5,7,8,5,5,5,3
"793",0,2,9,4,29,0.12,7,46138,35,30,25,5,0,5,17,29,4,41191,1,7,2,1,5,5,6,9,8,8,3,2,9,9,1,8,7,9,9,10,10
"794",1,2,8,4,29,-0.04,7,46138,35,30,25,5,0,5,17,29,4,41191,1,6,1,1,8,5,9,10,8,7,8,5,1,9,10,8,10,6,10,10,4
"795",0,2,6,4,27,0,1,46138,30,30,30,5,0,5,17,27,4,65498,1,6,2,2,10,10,10,6,3,2,4,2,4,4,8,9,9,8,8,5,4
"796",1,2,3,4,27,-0.22,1,46138,30,30,30,5,0,5,17,27,4,81266,1,4,2,15,4,2,9,6,3,3,3,2,7,2,6,2,2,4,7,8,4
"797",0,2,5,4,27,-0.17,1,46138,30,30,30,5,0,5,17,27,4,41191,1,7,2,1,5,5,6,9,8,8,3,2,9,9,1,8,7,9,9,10,10
"798",1,2,10,4,27,0.31,1,46138,30,30,30,5,0,5,17,27,4,47556,1,4,1,11,3,1,8,9,5,5,8,4,7,6,5,7,9,10,9,8,3
"799",0,1,4,2,33,0.5,2,30038,20,10,20,15,15,20,18,33,2,60835,6,7,3,6,1,2,1,8,9,9,10,1,1,10,4,7,3,10,8,1,1
"800",0,1,3,2,33,0.02,2,30038,20,10,20,15,15,20,18,33,2,41191,1,4,1,7,9,1,6,10,8,6,9,3,6,9,7,8,8,4,1,10,9
"801",0,1,5,6,27,-0.11,4,46138,40,20,20,10,10,0,18,27,6,60835,6,7,3,6,1,2,1,8,9,9,10,1,1,10,4,7,3,10,8,1,1
"802",1,1,3,6,27,-0.34,4,46138,40,20,20,10,10,0,18,27,6,62829,1,5,3,7,1,3,1,9,8,9,1,1,6,4,6,8,8,8,8,8,1
"803",1,1,3,4,33,-0.17,2,46138,30,30,10,10,0,20,18,33,4,60835,6,7,3,6,1,2,1,8,9,9,10,1,1,10,4,7,3,10,8,1,1
"804",0,1,2,4,23,-0.22,10,46138,15,15,15,15,15,25,18,23,4,41191,1,6,2,2,3,5,3,10,10,7,7,1,8,10,4,8,9,8,9,9,7
"805",0,1,3,4,33,-0.24,7,46138,15,15,15,20,15,20,18,33,4,41191,1,6,2,2,3,5,3,10,10,7,7,1,8,10,4,8,9,8,9,9,7
