"","iso2","year","m5_14","m15_24","m25_34","m35_44","m45_54","m55_64","m65","f5_14","f15_24","f25_34","f35_44","f45_54","f55_64","f65"
"297","AT",2002,NA,8,14,32,43,20,25,NA,8,13,7,5,7,21
"298","AT",2003,NA,19,31,37,43,19,28,NA,10,25,12,7,4,12
"299","AT",2004,NA,19,19,38,27,24,21,NA,12,15,9,3,3,16
"300","AT",2005,0,32,23,22,41,24,30,0,13,11,8,3,5,10
"301","AT",2006,1,9,25,36,39,19,19,1,12,12,16,5,3,15
"302","AT",2007,1,12,15,27,26,18,25,1,10,14,7,11,2,19
"303","AT",2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"304","AU",1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"305","AU",1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"306","AU",1982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"307","AU",1983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"308","AU",1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"309","AU",1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"310","AU",1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"311","AU",1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"312","AU",1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"313","AU",1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"314","AU",1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"315","AU",1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"316","AU",1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"317","AU",1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"318","AU",1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"319","AU",1995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"320","AU",1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"321","AU",1997,NA,8,24,18,13,17,28,NA,10,15,9,5,10,12
"322","AU",1998,NA,11,22,18,13,15,31,NA,19,24,15,8,2,24
"323","AU",1999,NA,13,40,54,52,37,49,NA,10,16,18,6,2,26
"324","AU",2000,NA,16,35,25,24,19,49,NA,15,19,12,15,5,14
"325","AU",2001,NA,23,20,18,18,13,35,NA,21,27,16,7,8,20
"326","AU",2002,NA,15,20,26,19,13,34,NA,15,21,15,6,4,23
"327","AU",2003,NA,14,10,2,11,5,30,NA,9,13,3,5,4,7
"328","AU",2004,NA,18,16,17,15,11,32,NA,6,17,5,7,3,19
"329","AU",2005,NA,32,27,23,11,12,30,NA,18,26,11,10,6,14
"330","AU",2006,1,33,35,23,21,16,43,1,18,27,14,7,9,21
"331","AU",2007,3,30,33,20,15,14,37,4,26,37,20,12,7,23
"332","AU",2008,NA,46,33,20,27,23,42,NA,27,32,14,6,11,10
"333","AZ",1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"334","AZ",1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"335","AZ",1982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"336","AZ",1983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"337","AZ",1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"338","AZ",1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"339","AZ",1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"340","AZ",1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"341","AZ",1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"342","AZ",1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"343","AZ",1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"344","AZ",1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"345","AZ",1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"346","AZ",1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"347","AZ",1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"348","AZ",1995,NA,13,29,14,6,4,1,NA,5,18,0,0,0,0
"349","AZ",1996,NA,57,302,231,47,101,16,NA,20,154,86,16,13,10
"350","AZ",1997,NA,120,244,194,89,12,3,NA,42,70,178,23,0,0
"351","AZ",1998,NA,44,47,24,9,4,2,NA,7,10,7,6,1,0
"352","AZ",1999,NA,96,46,217,184,49,0,NA,4,17,73,58,19,0
"353","AZ",2000,NA,9,24,33,42,30,0,NA,3,3,6,3,0,0
"354","AZ",2001,NA,1,3,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
"355","AZ",2002,NA,290,433,359,190,72,16,NA,48,88,80,34,19,21
"356","AZ",2003,NA,212,258,215,113,66,20,NA,72,60,62,48,26,5
"357","AZ",2004,NA,248,311,222,167,92,83,NA,120,65,57,34,33,24
"358","AZ",2005,75,109,297,215,209,187,88,88,64,98,47,32,24,24
"359","AZ",2006,5,241,362,365,120,78,30,2,51,66,66,44,15,8
"360","AZ",2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"361","AZ",2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"362","BA",1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"363","BA",1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"364","BA",1982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"365","BA",1983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"366","BA",1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"367","BA",1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"368","BA",1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"369","BA",1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"370","BA",1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"371","BA",1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"372","BA",1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"373","BA",1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"374","BA",1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"375","BA",1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"376","BA",1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"377","BA",1995,NA,15,61,90,140,139,100,NA,40,67,64,49,77,23
"378","BA",1996,NA,30,48,62,51,60,39,NA,23,28,39,16,27,39
"379","BA",1997,NA,48,84,99,66,36,74,NA,53,42,50,35,65,83
"380","BA",1998,NA,28,75,85,75,55,75,NA,37,42,27,22,30,85
"381","BA",1999,NA,44,76,113,89,60,68,NA,49,59,34,24,38,87
"382","BA",2000,NA,56,82,99,66,58,77,NA,30,46,29,29,48,124
"383","BA",2001,NA,39,70,110,89,53,99,NA,45,50,34,17,50,127
"384","BA",2002,NA,36,48,70,69,33,63,NA,22,33,18,19,31,81
"385","BA",2003,NA,32,42,49,52,45,50,NA,27,37,34,14,30,73
"386","BA",2004,NA,66,79,95,82,77,115,NA,45,67,43,51,59,102
"387","BA",2005,1,22,58,61,78,44,80,2,35,39,33,28,28,130
"388","BA",2006,0,40,58,47,53,42,66,0,41,50,24,29,20,88
"389","BA",2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"390","BA",2008,0,20,35,38,84,49,79,3,26,26,20,11,6,112
"391","BB",1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"392","BB",1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"393","BB",1982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"394","BB",1983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"395","BB",1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"396","BB",1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"397","BB",1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"398","BB",1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"399","BB",1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"400","BB",1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"401","BB",1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"402","BB",1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"403","BB",1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"404","BB",1995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"405","BB",1996,NA,0,1,0,1,1,0,NA,NA,NA,NA,NA,NA,NA
"406","BB",1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"407","BB",1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"408","BB",1999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"409","BB",2000,NA,0,0,2,0,0,0,NA,0,1,0,0,0,0
"410","BB",2001,NA,1,1,1,0,0,1,NA,0,0,1,1,0,0
"411","BB",2002,NA,2,NA,NA,1,NA,1,NA,NA,NA,NA,1,NA,NA
"412","BB",2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"413","BB",2004,NA,NA,2,2,6,NA,4,NA,NA,2,1,1,NA,1
"414","BB",2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"415","BB",2006,NA,NA,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1
"416","BB",2007,0,0,0,0,5,0,0,0,0,0,0,3,0,0
"417","BB",2008,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"418","BD",1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"419","BD",1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"420","BD",1982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"421","BD",1983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"422","BD",1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"423","BD",1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"424","BD",1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"425","BD",1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"426","BD",1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"427","BD",1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"428","BD",1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"429","BD",1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"430","BD",1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"431","BD",1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"432","BD",1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"433","BD",1995,NA,505,983,1001,748,648,424,NA,309,546,360,236,132,38
"434","BD",1996,NA,723,1322,1264,908,737,472,NA,434,663,434,268,151,41
"435","BD",1997,NA,2639,5013,5226,3926,2901,2003,NA,1883,2634,1748,1029,527,236
"436","BD",1998,NA,3516,5988,6242,4771,3522,2569,NA,2663,3319,2156,1212,649,324
"437","BD",1999,NA,3504,5777,6143,4748,3568,2701,NA,2753,3276,2180,1315,712,333
"438","BD",2000,NA,3640,5643,5750,4718,3667,2837,NA,3029,3238,2247,1315,778,370
"439","BD",2001,NA,3976,5834,6257,5172,3682,3039,NA,3392,3538,2260,1492,763,371
"440","BD",2002,NA,4490,6288,7038,5981,4493,3682,NA,3104,3926,2791,2101,988,865
"441","BD",2003,NA,5166,7275,8058,6947,5501,4142,NA,4298,4282,3258,2086,1150,591
"442","BD",2004,NA,6171,8281,8914,8327,6276,5144,NA,5081,4869,3758,2518,1434,718
"443","BD",2005,NA,8170,10443,11423,11038,8476,7453,NA,6776,6785,5538,3960,2281,1230
"444","BD",2006,NA,9937,12166,12889,13378,10283,9513,NA,8164,8048,6395,5020,2982,1735
"445","BD",2007,NA,10210,12442,13003,13307,10653,9830,NA,8562,8164,6678,5220,3057,1818
"446","BD",2008,NA,10618,12926,12761,13355,10772,10386,NA,9189,8389,6465,5206,3173,1947
"447","BE",1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"448","BE",1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"449","BE",1982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"450","BE",1983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"451","BE",1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"452","BE",1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"453","BE",1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"454","BE",1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"455","BE",1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"456","BE",1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"457","BE",1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"458","BE",1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"459","BE",1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"460","BE",1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"461","BE",1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"462","BE",1995,NA,23,49,63,52,54,102,NA,12,24,32,17,10,34
"463","BE",1996,NA,20,43,49,45,32,59,NA,9,30,25,11,10,26
"464","BE",1997,NA,18,45,56,43,41,115,NA,11,26,22,13,11,28
"465","BE",1998,NA,22,50,58,48,36,78,NA,6,30,20,17,13,35
"466","BE",1999,NA,18,40,49,46,38,83,NA,20,38,19,22,8,16
"467","BE",2000,NA,20,57,39,55,32,56,NA,15,15,19,4,13,27
"468","BE",2001,NA,31,40,47,44,23,54,NA,14,21,24,15,7,18
"469","BE",2002,NA,19,56,52,33,19,58,NA,21,19,16,9,16,16
"470","BE",2003,NA,27,33,30,40,17,35,NA,20,17,15,11,2,7
"471","BE",2004,NA,26,55,30,37,24,48,NA,18,16,20,3,8,14
"472","BE",2005,0,26,50,32,27,15,47,1,27,31,15,12,4,23
"473","BE",2006,1,26,52,38,45,27,42,3,25,25,18,6,7,22
"474","BE",2007,1,23,55,35,38,18,43,1,13,31,23,7,8,22
"475","BE",2008,1,23,40,43,32,24,41,1,17,40,22,8,3,12
"476","BF",1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"477","BF",1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"478","BF",1982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"479","BF",1983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"480","BF",1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"481","BF",1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"482","BF",1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"483","BF",1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"484","BF",1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"485","BF",1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"486","BF",1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"487","BF",1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"488","BF",1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"489","BF",1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"490","BF",1995,NA,67,133,124,62,48,29,NA,76,53,39,26,11,10
"491","BF",1996,NA,47,161,148,115,65,36,NA,51,97,67,58,31,10
"492","BF",1997,NA,47,161,148,115,65,36,NA,51,97,67,58,31,10
"493","BF",1998,NA,104,270,236,159,89,65,NA,83,98,86,82,32,14
"494","BF",1999,NA,85,247,216,118,83,56,NA,67,141,92,63,39,20
"495","BF",2000,NA,91,274,252,133,68,65,NA,59,128,101,45,38,14
"496","BF",2001,NA,124,283,279,168,122,70,NA,80,155,100,49,32,32
"497","BF",2002,NA,123,273,266,156,124,83,NA,85,159,104,80,30,25
"498","BF",2003,NA,148,313,321,162,129,80,NA,102,131,132,70,46,36
"499","BF",2004,NA,155,375,308,204,138,102,NA,109,196,148,72,54,33
"500","BF",2005,NA,181,430,370,273,144,113,NA,125,248,174,109,54,40
"501","BF",2006,NA,227,473,433,307,183,140,NA,155,252,198,99,99,47
"502","BF",2007,6,233,442,429,303,176,145,25,157,243,187,129,88,45
"503","BF",2008,NA,225,555,448,314,174,146,NA,143,250,180,116,107,57
"504","BG",1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"505","BG",1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"506","BG",1982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"507","BG",1983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"508","BG",1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"509","BG",1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"510","BG",1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"511","BG",1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"512","BG",1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"513","BG",1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"514","BG",1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"515","BG",1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"516","BG",1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"517","BG",1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"518","BG",1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"519","BG",1995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"520","BG",1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"521","BG",1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"522","BG",1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"523","BG",1999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"524","BG",2000,NA,13,16,20,3,9,10,NA,11,14,7,3,4,6
"525","BG",2001,NA,15,20,23,23,18,13,NA,11,16,13,5,2,9
"526","BG",2002,NA,62,86,116,132,58,56,NA,48,73,45,19,9,30
"527","BG",2003,NA,99,169,178,200,121,89,NA,85,106,63,44,32,58
"528","BG",2004,NA,97,156,166,204,153,111,NA,84,111,64,49,35,71
"529","BG",2005,9,98,150,195,195,150,136,9,90,111,59,29,37,70
"530","BG",2006,NA,86,146,170,184,133,123,NA,76,96,86,34,24,59
"531","BG",2007,5,63,122,181,176,131,90,2,63,77,53,38,29,46
"532","BG",2008,1,80,145,151,159,127,68,0,57,78,54,31,23,44
"533","BH",1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"534","BH",1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"535","BH",1982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"536","BH",1983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"537","BH",1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"538","BH",1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"539","BH",1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"540","BH",1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"541","BH",1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"542","BH",1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"543","BH",1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"544","BH",1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"545","BH",1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"546","BH",1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"547","BH",1995,NA,0,1,2,3,1,3,NA,1,1,2,0,1,1
"548","BH",1996,NA,8,25,24,16,7,6,NA,10,11,7,0,3,3
"549","BH",1997,NA,11,32,19,10,4,10,NA,4,11,4,2,1,1
"550","BH",1998,NA,3,40,36,20,13,22,NA,4,9,7,5,2,6
"551","BH",1999,NA,12,19,14,13,5,3,NA,6,11,6,0,1,3
"552","BH",2000,NA,0,3,2,5,3,4,NA,1,2,0,1,1,1
"553","BH",2001,NA,1,2,2,6,1,6,NA,1,2,0,2,0,0
"554","BH",2002,NA,1,1,2,2,1,5,NA,1,1,1,1,0,1
"555","BH",2003,NA,2,2,1,1,3,4,NA,1,0,0,1,1,0
"556","BH",2004,NA,0,0,2,2,0,1,NA,1,1,1,0,1,2
"557","BH",2005,NA,0,0,2,3,0,4,NA,1,0,3,1,0,0
"558","BH",2006,NA,10,25,11,18,1,1,NA,7,14,4,5,2,0
"559","BH",2007,NA,8,26,15,8,4,3,NA,10,15,5,3,0,1
"560","BH",2008,0,17,48,27,8,2,3,0,12,16,8,1,0,0
"561","BI",1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"562","BI",1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"563","BI",1982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"564","BI",1983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"565","BI",1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"566","BI",1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"567","BI",1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"568","BI",1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"569","BI",1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"570","BI",1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"571","BI",1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"572","BI",1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"573","BI",1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"574","BI",1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"575","BI",1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"576","BI",1995,NA,128,238,224,73,32,19,NA,109,124,89,33,12,4
"577","BI",1996,NA,217,283,274,116,41,17,NA,132,203,112,53,16,7
"578","BI",1997,NA,208,446,431,198,79,32,NA,189,265,198,71,39,19
"579","BI",1998,NA,301,527,530,319,102,33,NA,265,321,240,126,47,16
"580","BI",1999,NA,349,566,492,281,102,57,NA,291,253,236,109,30,28
"581","BI",2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"582","BI",2001,NA,344,559,469,238,75,39,NA,369,364,337,86,30,15
"583","BI",2002,NA,310,470,520,270,97,52,NA,243,242,324,152,24,23
"584","BI",2003,NA,348,572,488,260,106,35,NA,308,361,276,119,27,10
"585","BI",2004,NA,352,674,468,292,78,48,NA,325,370,232,114,40,19
"586","BI",2005,NA,352,591,525,372,111,55,NA,298,399,288,122,36,33
"587","BI",2006,NA,347,600,488,320,114,64,NA,296,367,242,140,56,14
"588","BI",2007,0,425,637,542,372,177,88,0,360,392,276,140,67,38
"589","BI",2008,NA,430,684,526,459,175,80,NA,335,340,264,139,72,38
"590","BJ",1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"591","BJ",1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"592","BJ",1982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"593","BJ",1983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"594","BJ",1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"595","BJ",1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"596","BJ",1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
